donor_id,donation_type,available_quantity,location_donor,Trust_Score,availability
1933,علاج,15,بورسعيد,89,خلال أسبوع
1934,لبس,5,الأقصر,94,اليوم
1935,أكل,11,القاهرة,83,غدا
1936,علاج,6,المنصورة,50,اليوم
1937,أكل,6,القاهرة,93,خلال أسبوع
1938,أكل,5,أسوان,54,اليوم
1939,أكل,8,الجيزة,56,غدا
1940,لبس,5,الجيزة,50,خلال أسبوع
1941,علاج,5,بورسعيد,50,اليوم
1942,علاج,15,الجيزة,62,خلال أسبوع
1943,علاج,10,أسوان,48,اليوم
1944,علاج,1,الجيزة,92,اليوم
1945,علاج,3,بورسعيد,42,غدا
1946,علاج,4,الإسكندرية,57,خلال أسبوع
1947,علاج,15,الأقصر,55,اليوم
1948,علاج,6,القاهرة,87,اليوم
1949,علاج,7,الإسكندرية,90,اليوم
1950,علاج,5,الأقصر,43,خلال أسبوع
1951,علاج,7,أسوان,56,اليوم
1952,علاج,5,الإسكندرية,93,خلال أسبوع
1953,علاج,9,القاهرة,52,اليوم
1954,علاج,11,الأقصر,92,اليوم
1955,علاج,11,بورسعيد,93,اليوم
1956,أكل,9,أسوان,91,اليوم
1957,لبس,15,المنصورة,82,اليوم
1958,أكل,14,أسوان,47,خلال أسبوع
1959,علاج,8,الإسكندرية,46,اليوم
1960,علاج,5,الأقصر,56,غدا
1961,علاج,10,الجيزة,84,اليوم
1962,علاج,5,بورسعيد,41,اليوم
1963,لبس,7,الإسكندرية,98,خلال أسبوع
1964,علاج,15,بورسعيد,88,غدا
1965,لبس,10,طنطا,65,غدا
1966,علاج,4,طنطا,64,خلال أسبوع
1967,علاج,5,الجيزة,49,اليوم
1968,علاج,1,بورسعيد,67,خلال أسبوع
1969,علاج,11,الإسكندرية,62,اليوم
1970,علاج,11,الأقصر,40,غدا
1971,علاج,13,أسوان,47,غدا
1972,علاج,10,أسوان,70,غدا
1973,علاج,15,طنطا,66,خلال أسبوع
1974,أكل,4,الجيزة,67,اليوم
1975,علاج,2,المنصورة,60,اليوم
1976,علاج,2,بورسعيد,61,اليوم
1977,لبس,3,بورسعيد,88,خلال أسبوع
1978,علاج,10,أسوان,55,خلال أسبوع
1979,علاج,12,طنطا,42,خلال أسبوع
1980,لبس,4,الإسكندرية,78,خلال أسبوع
1981,لبس,12,القاهرة,45,اليوم
1982,علاج,8,الجيزة,69,غدا
1983,علاج,4,المنصورة,94,خلال أسبوع
1984,علاج,10,القاهرة,76,غدا
1985,أكل,10,الأقصر,63,غدا
1986,علاج,8,بورسعيد,79,غدا
1987,علاج,4,الأقصر,41,غدا
1988,علاج,9,الجيزة,99,اليوم
1989,أكل,5,الجيزة,85,خلال أسبوع
1990,علاج,10,الأقصر,96,اليوم
1991,علاج,15,الإسكندرية,91,اليوم
1992,علاج,13,المنصورة,82,غدا
1993,علاج,7,الجيزة,64,غدا
1994,علاج,4,طنطا,55,غدا
1995,أكل,5,أسوان,68,خلال أسبوع
1996,علاج,15,الجيزة,100,اليوم
1997,علاج,12,الإسكندرية,75,اليوم
1998,علاج,14,الجيزة,50,غدا
1999,علاج,14,أسوان,98,خلال أسبوع
2000,علاج,11,الجيزة,79,غدا
2001,علاج,5,الجيزة,86,خلال أسبوع
2002,علاج,13,أسوان,96,غدا
2003,علاج,4,القاهرة,85,غدا
2004,علاج,4,الجيزة,73,غدا
2005,علاج,8,القاهرة,71,اليوم
2006,لبس,5,الجيزة,57,خلال أسبوع
2007,أكل,1,الأقصر,42,خلال أسبوع
2008,أكل,3,بورسعيد,89,غدا
2009,علاج,5,المنصورة,68,خلال أسبوع
2010,علاج,7,الإسكندرية,51,خلال أسبوع
2011,علاج,15,أسوان,87,غدا
2012,علاج,12,الأقصر,56,خلال أسبوع
2013,علاج,14,الإسكندرية,97,غدا
2014,علاج,8,بورسعيد,91,غدا
2015,لبس,5,المنصورة,86,غدا
2016,علاج,12,بورسعيد,82,خلال أسبوع
2017,علاج,6,بورسعيد,77,خلال أسبوع
2018,لبس,11,القاهرة,90,غدا
2019,علاج,2,أسوان,52,خلال أسبوع
2020,علاج,2,المنصورة,58,اليوم
2021,لبس,1,الإسكندرية,62,خلال أسبوع
2022,لبس,2,بورسعيد,97,اليوم
2023,علاج,14,المنصورة,69,غدا
2024,أكل,8,الجيزة,49,غدا
2025,علاج,12,المنصورة,46,غدا
2026,علاج,6,القاهرة,66,غدا
2027,علاج,3,القاهرة,84,غدا
2028,علاج,11,الجيزة,71,خلال أسبوع
2029,علاج,3,الإسكندرية,94,خلال أسبوع
2030,علاج,6,الأقصر,55,اليوم
2031,علاج,10,المنصورة,60,خلال أسبوع
2032,لبس,15,المنصورة,48,خلال أسبوع
2033,لبس,7,المنصورة,97,خلال أسبوع
2034,أكل,11,بورسعيد,67,خلال أسبوع
2035,علاج,15,الجيزة,60,خلال أسبوع
2036,أكل,11,الإسكندرية,65,غدا
2037,أكل,12,المنصورة,54,غدا
2038,علاج,1,طنطا,64,غدا
2039,لبس,5,القاهرة,60,اليوم
2040,علاج,5,الإسكندرية,80,خلال أسبوع
2041,علاج,10,الأقصر,54,غدا
2042,علاج,9,طنطا,98,اليوم
2043,علاج,1,أسوان,75,اليوم
2044,أكل,6,المنصورة,54,اليوم
2045,علاج,13,المنصورة,94,خلال أسبوع
2046,علاج,5,أسوان,61,غدا
2047,أكل,6,الجيزة,41,غدا
2048,لبس,11,أسوان,71,اليوم
2049,علاج,6,القاهرة,75,غدا
2050,لبس,5,الجيزة,48,اليوم
2051,علاج,10,المنصورة,81,اليوم
2052,علاج,10,بورسعيد,95,غدا
2053,علاج,1,القاهرة,64,خلال أسبوع
2054,علاج,6,الجيزة,63,اليوم
2055,علاج,12,أسوان,44,خلال أسبوع
2056,علاج,5,أسوان,53,اليوم
2057,علاج,5,الأقصر,91,غدا
2058,أكل,11,الجيزة,79,غدا
2059,علاج,2,بورسعيد,100,غدا
2060,علاج,5,طنطا,44,غدا
2061,علاج,13,أسوان,55,اليوم
2062,علاج,13,الأقصر,97,غدا
2063,علاج,9,الجيزة,40,اليوم
2064,علاج,2,الإسكندرية,77,خلال أسبوع
2065,علاج,9,الأقصر,42,خلال أسبوع
2066,لبس,4,المنصورة,89,غدا
2067,علاج,12,الجيزة,91,اليوم
2068,أكل,8,بورسعيد,40,خلال أسبوع
2069,أكل,6,القاهرة,61,خلال أسبوع
2070,علاج,2,الأقصر,41,اليوم
2071,علاج,14,القاهرة,61,اليوم
2072,أكل,12,المنصورة,61,غدا
2073,لبس,11,طنطا,91,خلال أسبوع
2074,علاج,3,الجيزة,89,اليوم
2075,علاج,12,بورسعيد,76,غدا
2076,علاج,11,الجيزة,50,غدا
2077,علاج,13,الأقصر,49,خلال أسبوع
2078,علاج,11,الأقصر,76,خلال أسبوع
2079,علاج,1,المنصورة,92,غدا
2080,علاج,13,الأقصر,77,خلال أسبوع
2081,علاج,2,الإسكندرية,64,غدا
2082,أكل,4,بورسعيد,45,خلال أسبوع
2083,علاج,6,طنطا,83,غدا
2084,أكل,13,طنطا,65,غدا
2085,علاج,2,بورسعيد,41,غدا
2086,لبس,14,القاهرة,59,اليوم
2087,علاج,13,طنطا,58,خلال أسبوع
2088,لبس,6,القاهرة,73,غدا
2089,علاج,15,أسوان,52,اليوم
2090,أكل,8,الإسكندرية,57,خلال أسبوع
2091,علاج,5,الجيزة,98,اليوم
2092,علاج,11,أسوان,92,غدا
2093,لبس,9,طنطا,47,خلال أسبوع
2094,علاج,6,بورسعيد,76,اليوم
2095,علاج,4,أسوان,57,خلال أسبوع
2096,علاج,11,المنصورة,72,خلال أسبوع
2097,علاج,15,الجيزة,77,اليوم
2098,علاج,7,أسوان,64,خلال أسبوع
2099,لبس,11,طنطا,91,اليوم
2100,علاج,3,الإسكندرية,55,غدا
2101,أكل,13,الإسكندرية,70,غدا
2102,أكل,9,بورسعيد,79,خلال أسبوع
2103,لبس,6,المنصورة,93,خلال أسبوع
2104,علاج,15,الإسكندرية,97,خلال أسبوع
2105,علاج,8,الجيزة,83,غدا
2106,علاج,5,أسوان,95,اليوم
2107,علاج,11,أسوان,57,خلال أسبوع
2108,علاج,4,الأقصر,46,خلال أسبوع
2109,علاج,10,الجيزة,41,خلال أسبوع
2110,علاج,12,الجيزة,92,خلال أسبوع
2111,علاج,7,المنصورة,94,خلال أسبوع
2112,علاج,7,المنصورة,87,غدا
2113,علاج,11,الإسكندرية,88,غدا
2114,أكل,11,طنطا,58,اليوم
2115,علاج,5,بورسعيد,87,خلال أسبوع
2116,علاج,1,الجيزة,81,خلال أسبوع
2117,علاج,8,أسوان,81,اليوم
2118,لبس,3,الإسكندرية,60,اليوم
2119,علاج,3,الإسكندرية,56,غدا
2120,علاج,8,الأقصر,69,غدا
2121,علاج,11,أسوان,43,اليوم
2122,علاج,9,أسوان,51,غدا
2123,علاج,5,طنطا,42,اليوم
2124,علاج,9,بورسعيد,77,غدا
2125,علاج,9,الأقصر,51,اليوم
2126,لبس,8,أسوان,97,خلال أسبوع
2127,علاج,13,الإسكندرية,63,خلال أسبوع
2128,لبس,8,المنصورة,43,غدا
2129,علاج,14,بورسعيد,83,خلال أسبوع
2130,لبس,4,الإسكندرية,81,خلال أسبوع
2131,لبس,5,طنطا,45,غدا
2132,علاج,11,المنصورة,77,غدا
2133,علاج,11,المنصورة,73,خلال أسبوع
2134,علاج,9,طنطا,53,خلال أسبوع
2135,أكل,14,بورسعيد,95,خلال أسبوع
2136,علاج,5,أسوان,90,خلال أسبوع
2137,أكل,2,أسوان,87,غدا
2138,علاج,6,بورسعيد,45,خلال أسبوع
2139,علاج,8,المنصورة,76,غدا
2140,علاج,4,الأقصر,96,غدا
2141,علاج,15,المنصورة,83,غدا
2142,علاج,8,الإسكندرية,91,اليوم
2143,علاج,12,الجيزة,41,اليوم
2144,لبس,3,طنطا,82,غدا
2145,علاج,3,أسوان,45,غدا
2146,علاج,6,الجيزة,56,خلال أسبوع
2147,علاج,7,المنصورة,46,خلال أسبوع
2148,أكل,11,القاهرة,40,خلال أسبوع
2149,لبس,9,المنصورة,97,اليوم
2150,علاج,3,المنصورة,94,خلال أسبوع
2151,علاج,12,طنطا,67,غدا
2152,علاج,10,الأقصر,92,خلال أسبوع
2153,لبس,2,المنصورة,47,خلال أسبوع
2154,علاج,6,الجيزة,51,خلال أسبوع
2155,علاج,13,بورسعيد,60,اليوم
2156,لبس,11,أسوان,83,غدا
2157,علاج,5,بورسعيد,64,غدا
2158,لبس,1,بورسعيد,82,اليوم
2159,علاج,11,الجيزة,78,غدا
2160,علاج,15,القاهرة,44,خلال أسبوع
2161,علاج,14,القاهرة,90,غدا
2162,علاج,10,القاهرة,70,غدا
2163,علاج,7,المنصورة,93,خلال أسبوع
2164,علاج,13,أسوان,69,اليوم
2165,علاج,6,طنطا,67,خلال أسبوع
2166,علاج,1,بورسعيد,49,غدا
2167,علاج,6,الإسكندرية,96,غدا
2168,علاج,12,طنطا,71,اليوم
2169,أكل,8,الجيزة,87,اليوم
2170,علاج,9,بورسعيد,81,خلال أسبوع
2171,علاج,5,طنطا,87,خلال أسبوع
2172,علاج,7,الجيزة,56,خلال أسبوع
2173,علاج,4,طنطا,82,اليوم
2174,علاج,3,المنصورة,61,غدا
2175,لبس,4,القاهرة,77,غدا
2176,علاج,14,أسوان,65,خلال أسبوع
2177,أكل,11,طنطا,52,غدا
2178,أكل,13,القاهرة,62,خلال أسبوع
2179,لبس,1,المنصورة,72,غدا
2180,علاج,1,الأقصر,93,خلال أسبوع
2181,علاج,12,أسوان,88,اليوم
2182,علاج,12,بورسعيد,78,غدا
2183,علاج,15,الإسكندرية,88,خلال أسبوع
2184,علاج,9,طنطا,68,غدا
2185,أكل,6,أسوان,59,خلال أسبوع
2186,علاج,13,القاهرة,70,اليوم
2187,علاج,15,طنطا,78,خلال أسبوع
2188,لبس,12,الإسكندرية,92,غدا
2189,علاج,3,بورسعيد,53,خلال أسبوع
2190,علاج,7,بورسعيد,70,غدا
2191,علاج,2,بورسعيد,67,خلال أسبوع
2192,أكل,6,المنصورة,70,اليوم
2193,علاج,10,الجيزة,73,غدا
2194,علاج,11,أسوان,44,خلال أسبوع
2195,علاج,13,الجيزة,70,خلال أسبوع
2196,لبس,9,الإسكندرية,49,اليوم
2197,لبس,15,الإسكندرية,84,خلال أسبوع
2198,علاج,11,القاهرة,95,غدا
2199,علاج,3,الإسكندرية,75,خلال أسبوع
2200,علاج,13,بورسعيد,62,اليوم
2201,علاج,10,المنصورة,46,غدا
2202,لبس,13,طنطا,59,غدا
2203,علاج,11,الأقصر,94,خلال أسبوع
2204,علاج,5,أسوان,60,اليوم
2205,علاج,15,بورسعيد,46,اليوم
2206,لبس,12,القاهرة,73,خلال أسبوع
2207,علاج,6,طنطا,87,غدا
2208,علاج,11,أسوان,74,اليوم
2209,لبس,9,القاهرة,46,اليوم
2210,علاج,15,طنطا,71,خلال أسبوع
2211,لبس,8,طنطا,45,خلال أسبوع
2212,علاج,13,طنطا,64,اليوم
2213,لبس,7,أسوان,55,غدا
2214,علاج,8,الإسكندرية,87,خلال أسبوع
2215,علاج,8,الإسكندرية,49,خلال أسبوع
2216,علاج,2,الجيزة,62,اليوم
2217,علاج,5,بورسعيد,75,خلال أسبوع
2218,لبس,6,القاهرة,60,اليوم
2219,لبس,1,أسوان,98,خلال أسبوع
2220,علاج,3,طنطا,41,خلال أسبوع
2221,علاج,7,الإسكندرية,78,اليوم
2222,علاج,8,المنصورة,55,غدا
2223,علاج,9,أسوان,77,اليوم
2224,أكل,8,الأقصر,71,خلال أسبوع
2225,علاج,6,بورسعيد,79,غدا
2226,علاج,6,المنصورة,91,غدا
2227,علاج,11,أسوان,97,خلال أسبوع
2228,أكل,4,الجيزة,91,خلال أسبوع
2229,لبس,5,الأقصر,90,خلال أسبوع
2230,أكل,15,طنطا,55,خلال أسبوع
2231,لبس,8,الأقصر,70,غدا
2232,علاج,8,الإسكندرية,45,اليوم
2233,لبس,9,المنصورة,68,غدا
2234,علاج,2,المنصورة,61,غدا
2235,علاج,9,بورسعيد,48,خلال أسبوع
2236,أكل,11,القاهرة,98,اليوم
2237,أكل,6,الأقصر,62,خلال أسبوع
2238,علاج,7,أسوان,75,غدا
2239,لبس,12,الجيزة,76,اليوم
2240,علاج,5,طنطا,48,خلال أسبوع
2241,أكل,3,بورسعيد,79,اليوم
2242,علاج,6,بورسعيد,52,غدا
2243,لبس,10,المنصورة,60,خلال أسبوع
2244,أكل,10,أسوان,91,غدا
2245,علاج,12,الجيزة,78,غدا
2246,علاج,9,المنصورة,88,خلال أسبوع
2247,علاج,9,الإسكندرية,89,خلال أسبوع
2248,علاج,14,طنطا,55,اليوم
2249,علاج,4,بورسعيد,95,غدا
2250,أكل,10,المنصورة,82,خلال أسبوع
2251,لبس,15,أسوان,40,اليوم
2252,لبس,5,أسوان,82,اليوم
2253,علاج,10,طنطا,50,خلال أسبوع
2254,أكل,11,الجيزة,41,غدا
2255,علاج,3,الإسكندرية,65,غدا
2256,علاج,3,بورسعيد,58,غدا
2257,لبس,10,الأقصر,82,اليوم
2258,علاج,8,الجيزة,44,غدا
2259,علاج,10,المنصورة,50,غدا
2260,علاج,2,المنصورة,82,اليوم
2261,علاج,5,الأقصر,71,غدا
2262,علاج,12,القاهرة,63,اليوم
2263,لبس,10,المنصورة,49,غدا
2264,علاج,6,القاهرة,89,غدا
2265,أكل,6,الجيزة,91,اليوم
2266,علاج,7,المنصورة,51,اليوم
2267,أكل,6,طنطا,75,اليوم
2268,أكل,14,الإسكندرية,70,خلال أسبوع
2269,علاج,10,الإسكندرية,47,غدا
2270,علاج,5,الجيزة,54,غدا
2271,علاج,1,طنطا,84,غدا
2272,علاج,6,بورسعيد,42,غدا
2273,علاج,15,بورسعيد,95,غدا
2274,علاج,8,الإسكندرية,52,خلال أسبوع
2275,لبس,11,طنطا,42,غدا
2276,لبس,15,أسوان,76,غدا
2277,علاج,15,أسوان,58,اليوم
2278,علاج,13,المنصورة,70,خلال أسبوع
2279,أكل,5,القاهرة,51,غدا
2280,علاج,11,الجيزة,41,خلال أسبوع
2281,لبس,9,المنصورة,49,اليوم
2282,علاج,5,بورسعيد,90,غدا
2283,أكل,9,القاهرة,49,غدا
2284,لبس,2,أسوان,43,غدا
2285,علاج,4,الجيزة,65,غدا
2286,علاج,2,طنطا,89,خلال أسبوع
2287,لبس,11,أسوان,80,غدا
2288,علاج,11,الأقصر,41,خلال أسبوع
2289,علاج,11,أسوان,42,اليوم
2290,لبس,9,الأقصر,42,خلال أسبوع
2291,علاج,3,المنصورة,41,غدا
2292,علاج,1,طنطا,59,خلال أسبوع
2293,علاج,6,طنطا,81,غدا
2294,علاج,14,القاهرة,98,خلال أسبوع
2295,علاج,4,بورسعيد,65,خلال أسبوع
2296,علاج,5,أسوان,60,خلال أسبوع
2297,علاج,1,بورسعيد,55,خلال أسبوع
2298,علاج,11,الإسكندرية,56,غدا
2299,علاج,11,طنطا,65,خلال أسبوع
2300,علاج,1,طنطا,86,اليوم
2301,علاج,10,القاهرة,57,خلال أسبوع
2302,علاج,13,طنطا,71,خلال أسبوع
2303,أكل,5,القاهرة,83,خلال أسبوع
2304,علاج,8,القاهرة,76,خلال أسبوع
2305,علاج,2,المنصورة,92,اليوم
2306,أكل,15,طنطا,66,خلال أسبوع
2307,علاج,15,القاهرة,54,خلال أسبوع
2308,علاج,10,الجيزة,83,اليوم
2309,لبس,1,الجيزة,64,غدا
2310,علاج,7,الإسكندرية,63,غدا
2311,علاج,14,أسوان,54,غدا
