request_id,need_type,needed_quantity,location_requester,urgency,age,family_members,is_family
1784,علاج,4,الأقصر,عاجل,26,2,1
1785,لبس,7,الجيزة,متوسط,76,4,1
1786,علاج,8,طنطا,متوسط,55,4,1
1787,لبس,6,الجيزة,منخفض,50,3,1
1788,علاج,6,أسوان,منخفض,9,3,1
1789,أكل,9,الأقصر,منخفض,53,5,1
1790,علاج,9,أسوان,متوسط,4,5,1
1791,لبس,7,الإسكندرية,متوسط,32,4,1
1792,علاج,6,أسوان,متوسط,41,3,1
1793,لبس,1,أسوان,عاجل,60,1,0
1794,علاج,9,الجيزة,متوسط,37,5,1
1795,علاج,4,الجيزة,منخفض,36,2,1
1796,علاج,2,طنطا,منخفض,56,1,0
1797,علاج,4,بورسعيد,متوسط,64,2,1
1798,علاج,2,الجيزة,متوسط,22,1,0
1799,علاج,7,بورسعيد,منخفض,3,4,1
1800,علاج,10,القاهرة,متوسط,37,5,1
1801,أكل,9,القاهرة,متوسط,3,5,1
1802,أكل,7,الجيزة,متوسط,41,4,1
1803,أكل,9,أسوان,متوسط,79,5,1
1804,لبس,8,المنصورة,منخفض,16,4,1
1805,أكل,1,بورسعيد,عاجل,2,1,0
1806,لبس,7,بورسعيد,عاجل,12,4,1
1807,لبس,9,القاهرة,منخفض,7,5,1
1808,أكل,1,الأقصر,عاجل,34,1,0
1809,علاج,7,الأقصر,منخفض,22,4,1
1810,علاج,2,الإسكندرية,متوسط,19,1,0
1811,علاج,8,الجيزة,منخفض,68,4,1
1812,علاج,8,الأقصر,متوسط,62,4,1
1813,لبس,5,الجيزة,متوسط,72,3,1
1814,علاج,4,القاهرة,عاجل,64,2,1
1815,أكل,4,المنصورة,متوسط,25,2,1
1816,لبس,4,أسوان,متوسط,59,2,1
1817,علاج,2,الإسكندرية,عاجل,47,1,0
1818,علاج,9,بورسعيد,متوسط,25,5,1
1819,علاج,3,الأقصر,منخفض,14,1,0
1820,أكل,2,بورسعيد,عاجل,59,1,0
1821,أكل,8,المنصورة,متوسط,34,4,1
1822,أكل,6,طنطا,عاجل,20,3,1
1823,علاج,9,أسوان,متوسط,57,5,1
1824,أكل,1,طنطا,منخفض,55,1,0
1825,علاج,7,الإسكندرية,منخفض,36,4,1
1826,علاج,9,طنطا,متوسط,7,5,1
1827,أكل,4,القاهرة,عاجل,5,2,1
1828,علاج,2,الجيزة,متوسط,29,1,0
1829,علاج,7,طنطا,متوسط,13,4,1
1830,علاج,5,المنصورة,عاجل,22,3,1
1831,علاج,5,القاهرة,منخفض,1,3,1
1832,علاج,10,المنصورة,منخفض,40,5,1
1833,علاج,6,الجيزة,عاجل,24,3,1
1834,علاج,1,المنصورة,منخفض,43,1,0
1835,لبس,2,الإسكندرية,منخفض,2,1,0
1836,علاج,10,القاهرة,متوسط,32,5,1
1837,أكل,1,الأقصر,عاجل,68,1,0
1838,علاج,2,الجيزة,متوسط,43,1,0
1839,علاج,6,الأقصر,منخفض,63,3,1
1840,علاج,1,أسوان,متوسط,43,1,0
1841,علاج,8,الجيزة,منخفض,67,4,1
1842,أكل,3,طنطا,عاجل,19,1,0
1843,أكل,4,طنطا,متوسط,27,2,1
1844,علاج,7,الجيزة,متوسط,70,4,1
1845,علاج,5,أسوان,متوسط,51,3,1
1846,لبس,5,بورسعيد,عاجل,75,3,1
1847,لبس,10,الجيزة,متوسط,59,5,1
1848,لبس,2,القاهرة,متوسط,19,1,0
1849,علاج,9,الأقصر,منخفض,72,5,1
1850,لبس,8,الأقصر,عاجل,38,4,1
1851,أكل,4,الأقصر,منخفض,16,2,1
1852,لبس,1,طنطا,متوسط,1,1,0
1853,علاج,6,الأقصر,متوسط,72,3,1
1854,علاج,5,الإسكندرية,منخفض,26,3,1
1855,أكل,5,بورسعيد,عاجل,61,3,1
1856,علاج,7,طنطا,متوسط,13,4,1
1857,علاج,5,الإسكندرية,متوسط,56,3,1
1858,علاج,3,بورسعيد,متوسط,18,1,0
1859,علاج,5,الأقصر,عاجل,39,3,1
1860,علاج,9,الإسكندرية,متوسط,56,5,1
1861,علاج,8,أسوان,منخفض,46,4,1
1862,علاج,8,طنطا,متوسط,60,4,1
1863,أكل,7,الجيزة,عاجل,79,4,1
1864,علاج,9,أسوان,عاجل,80,5,1
1865,لبس,1,طنطا,عاجل,52,1,0
1866,علاج,9,المنصورة,متوسط,11,5,1
1867,علاج,2,أسوان,منخفض,13,1,0
1868,علاج,6,القاهرة,عاجل,75,3,1
1869,علاج,1,بورسعيد,منخفض,19,1,0
1870,علاج,3,بورسعيد,منخفض,20,1,0
1871,لبس,1,المنصورة,منخفض,26,1,0
1872,أكل,3,الجيزة,منخفض,13,1,0
1873,أكل,8,القاهرة,منخفض,57,4,1
1874,أكل,5,طنطا,متوسط,24,3,1
1875,لبس,10,المنصورة,منخفض,79,5,1
1876,علاج,1,الإسكندرية,عاجل,31,1,0
1877,علاج,9,بورسعيد,متوسط,62,5,1
1878,علاج,2,المنصورة,متوسط,36,1,0
1879,علاج,2,المنصورة,متوسط,55,1,0
1880,لبس,8,الجيزة,منخفض,50,4,1
1881,لبس,1,المنصورة,عاجل,46,1,0
1882,علاج,8,الأقصر,عاجل,21,4,1
1883,علاج,4,أسوان,منخفض,68,2,1
1884,أكل,3,الإسكندرية,متوسط,73,1,0
1885,علاج,3,الأقصر,منخفض,39,1,0
1886,علاج,8,طنطا,منخفض,78,4,1
1887,علاج,9,الأقصر,عاجل,42,5,1
1888,لبس,10,طنطا,عاجل,6,5,1
1889,علاج,4,أسوان,منخفض,14,2,1
1890,علاج,6,بورسعيد,منخفض,31,3,1
1891,علاج,7,طنطا,عاجل,8,4,1
1892,أكل,1,الجيزة,متوسط,48,1,0
1893,أكل,3,أسوان,عاجل,58,1,0
1894,علاج,10,بورسعيد,متوسط,33,5,1
1895,علاج,5,بورسعيد,عاجل,21,3,1
1896,علاج,2,القاهرة,منخفض,13,1,0
1897,علاج,1,أسوان,متوسط,73,1,0
1898,لبس,3,المنصورة,متوسط,27,1,0
1899,علاج,6,أسوان,منخفض,72,3,1
1900,علاج,7,طنطا,متوسط,73,4,1
1901,علاج,5,الجيزة,عاجل,64,3,1
1902,علاج,9,أسوان,عاجل,29,5,1
1903,علاج,6,الجيزة,عاجل,37,3,1
1904,علاج,4,الإسكندرية,متوسط,80,2,1
1905,علاج,2,المنصورة,متوسط,4,1,0
1906,علاج,5,بورسعيد,متوسط,8,3,1
1907,علاج,6,القاهرة,عاجل,64,3,1
1908,علاج,1,أسوان,عاجل,54,1,0
1909,علاج,2,الإسكندرية,عاجل,35,1,0
1910,أكل,1,المنصورة,منخفض,29,1,0
1911,علاج,8,الأقصر,عاجل,3,4,1
1912,علاج,9,الأقصر,منخفض,3,5,1
1913,أكل,7,طنطا,منخفض,17,4,1
1914,علاج,9,الإسكندرية,عاجل,57,5,1
1915,لبس,6,بورسعيد,متوسط,56,3,1
1916,علاج,2,القاهرة,متوسط,53,1,0
1917,علاج,1,أسوان,منخفض,32,1,0
1918,أكل,3,المنصورة,عاجل,37,1,0
1919,لبس,10,طنطا,متوسط,17,5,1
1920,علاج,2,الجيزة,متوسط,33,1,0
1921,علاج,6,الإسكندرية,متوسط,39,3,1
1922,لبس,4,الأقصر,متوسط,70,2,1
1923,أكل,6,طنطا,منخفض,80,3,1
1924,أكل,4,الإسكندرية,منخفض,30,2,1
1925,علاج,4,الجيزة,متوسط,19,2,1
1926,علاج,8,المنصورة,متوسط,3,4,1
1927,لبس,5,طنطا,متوسط,11,3,1
1928,علاج,7,بورسعيد,عاجل,49,4,1
1929,أكل,4,بورسعيد,متوسط,24,2,1
1930,علاج,1,الأقصر,عاجل,70,1,0
1931,علاج,6,الأقصر,منخفض,28,3,1
1932,علاج,10,طنطا,متوسط,8,5,1
1933,علاج,5,المنصورة,متوسط,74,3,1
1934,علاج,5,الأقصر,منخفض,60,3,1
1935,علاج,1,الأقصر,منخفض,36,1,0
1936,علاج,5,أسوان,منخفض,51,3,1
1937,لبس,6,الأقصر,منخفض,33,3,1
1938,أكل,2,الأقصر,منخفض,42,1,0
1939,علاج,8,القاهرة,متوسط,2,4,1
1940,لبس,8,الجيزة,منخفض,8,4,1
1941,لبس,10,أسوان,عاجل,57,5,1
1942,لبس,5,المنصورة,متوسط,30,3,1
1943,علاج,10,القاهرة,عاجل,15,5,1
1944,علاج,9,المنصورة,منخفض,41,5,1
1945,علاج,4,القاهرة,منخفض,34,2,1
1946,علاج,6,أسوان,منخفض,31,3,1
1947,أكل,9,المنصورة,عاجل,66,5,1
1948,علاج,6,طنطا,منخفض,54,3,1
1949,علاج,5,الإسكندرية,عاجل,42,3,1
1950,لبس,7,أسوان,متوسط,38,4,1
1951,علاج,6,القاهرة,متوسط,20,3,1
1952,أكل,10,بورسعيد,متوسط,66,5,1
1953,علاج,10,أسوان,عاجل,49,5,1
1954,علاج,3,طنطا,منخفض,11,1,0
1955,علاج,9,المنصورة,منخفض,16,5,1
1956,علاج,8,المنصورة,متوسط,35,4,1
1957,لبس,4,الإسكندرية,عاجل,47,2,1
1958,لبس,2,بورسعيد,متوسط,53,1,0
1959,لبس,9,الجيزة,متوسط,62,5,1
1960,علاج,7,بورسعيد,منخفض,17,4,1
1961,علاج,10,الإسكندرية,منخفض,34,5,1
1962,لبس,2,الجيزة,منخفض,54,1,0
1963,علاج,8,بورسعيد,عاجل,59,4,1
1964,أكل,7,الأقصر,منخفض,61,4,1
1965,علاج,1,طنطا,عاجل,22,1,0
1966,علاج,9,طنطا,متوسط,46,5,1
1967,علاج,9,بورسعيد,منخفض,38,5,1
1968,لبس,10,الجيزة,منخفض,6,5,1
1969,لبس,8,طنطا,منخفض,58,4,1
1970,لبس,8,الإسكندرية,منخفض,24,4,1
1971,علاج,2,الإسكندرية,عاجل,76,1,0
1972,علاج,8,طنطا,منخفض,57,4,1
1973,علاج,10,المنصورة,عاجل,30,5,1
1974,لبس,1,طنطا,متوسط,42,1,0
1975,علاج,3,القاهرة,منخفض,27,1,0
1976,لبس,10,أسوان,عاجل,45,5,1
1977,أكل,5,الأقصر,متوسط,57,3,1
1978,لبس,5,الجيزة,عاجل,36,3,1
1979,علاج,9,الإسكندرية,عاجل,77,5,1
1980,علاج,4,القاهرة,متوسط,4,2,1
1981,لبس,10,طنطا,منخفض,57,5,1
1982,علاج,5,الجيزة,منخفض,16,3,1
1983,علاج,5,الجيزة,عاجل,36,3,1
1984,أكل,6,الجيزة,منخفض,29,3,1
1985,لبس,3,أسوان,متوسط,59,1,0
1986,علاج,2,أسوان,عاجل,56,1,0
1987,علاج,6,أسوان,متوسط,5,3,1
1988,أكل,4,الإسكندرية,متوسط,49,2,1
1989,علاج,5,المنصورة,عاجل,63,3,1
1990,علاج,5,الإسكندرية,متوسط,12,3,1
1991,علاج,4,القاهرة,متوسط,9,2,1
1992,علاج,4,الإسكندرية,عاجل,54,2,1
1993,علاج,7,بورسعيد,منخفض,45,4,1
1994,علاج,3,الأقصر,عاجل,38,1,0
1995,علاج,7,أسوان,منخفض,62,4,1
1996,علاج,2,الأقصر,متوسط,58,1,0
1997,علاج,7,الجيزة,عاجل,60,4,1
1998,أكل,6,طنطا,منخفض,17,3,1
1999,علاج,7,بورسعيد,عاجل,38,4,1
2000,علاج,7,القاهرة,متوسط,42,4,1
2001,لبس,7,طنطا,منخفض,55,4,1
2002,أكل,5,المنصورة,منخفض,29,3,1
2003,أكل,5,المنصورة,متوسط,29,3,1
2004,علاج,4,الجيزة,منخفض,79,2,1
2005,علاج,9,بورسعيد,منخفض,3,5,1
2006,علاج,6,أسوان,منخفض,9,3,1
2007,علاج,4,أسوان,منخفض,26,2,1
2008,علاج,4,الأقصر,عاجل,48,2,1
2009,علاج,9,بورسعيد,عاجل,5,5,1
2010,أكل,9,طنطا,متوسط,6,5,1
2011,لبس,1,بورسعيد,منخفض,32,1,0
2012,علاج,2,طنطا,منخفض,52,1,0
2013,لبس,2,الجيزة,عاجل,65,1,0
2014,علاج,7,القاهرة,عاجل,70,4,1
2015,أكل,10,طنطا,عاجل,78,5,1
2016,علاج,9,القاهرة,متوسط,36,5,1
2017,أكل,5,المنصورة,متوسط,38,3,1
2018,علاج,7,الأقصر,متوسط,37,4,1
2019,علاج,4,طنطا,عاجل,64,2,1
2020,لبس,9,الجيزة,متوسط,29,5,1
2021,علاج,4,المنصورة,متوسط,62,2,1
2022,علاج,5,أسوان,عاجل,11,3,1
2023,علاج,4,المنصورة,منخفض,32,2,1
2024,علاج,10,المنصورة,منخفض,73,5,1
2025,علاج,5,طنطا,متوسط,44,3,1
2026,لبس,10,طنطا,عاجل,35,5,1
2027,علاج,8,المنصورة,متوسط,31,4,1
2028,علاج,8,الجيزة,عاجل,55,4,1
2029,علاج,3,القاهرة,عاجل,67,1,0
2030,علاج,4,المنصورة,عاجل,5,2,1
2031,علاج,9,المنصورة,عاجل,71,5,1
2032,أكل,5,الجيزة,متوسط,38,3,1
2033,لبس,9,أسوان,منخفض,48,5,1
2034,علاج,3,الأقصر,منخفض,27,1,0
2035,لبس,9,الأقصر,متوسط,60,5,1
2036,علاج,3,الإسكندرية,منخفض,61,1,0
2037,علاج,3,الإسكندرية,متوسط,9,1,0
2038,علاج,4,بورسعيد,متوسط,13,2,1
2039,لبس,2,بورسعيد,منخفض,60,1,0
2040,أكل,6,بورسعيد,متوسط,2,3,1
2041,لبس,7,بورسعيد,منخفض,80,4,1
2042,علاج,9,بورسعيد,عاجل,76,5,1
2043,علاج,4,الأقصر,عاجل,34,2,1
2044,علاج,9,طنطا,متوسط,74,5,1
2045,لبس,10,المنصورة,عاجل,22,5,1
2046,علاج,2,الإسكندرية,عاجل,22,1,0
2047,لبس,2,القاهرة,عاجل,66,1,0
2048,علاج,8,أسوان,متوسط,65,4,1
2049,علاج,7,طنطا,منخفض,61,4,1
2050,علاج,6,الجيزة,منخفض,28,3,1
2051,لبس,3,طنطا,منخفض,57,1,0
2052,لبس,2,طنطا,متوسط,45,1,0
2053,لبس,8,الأقصر,منخفض,55,4,1
2054,علاج,4,طنطا,متوسط,23,2,1
2055,علاج,8,أسوان,منخفض,25,4,1
2056,لبس,6,الإسكندرية,متوسط,33,3,1
2057,علاج,5,القاهرة,منخفض,36,3,1
2058,علاج,1,الأقصر,متوسط,8,1,0
2059,علاج,8,المنصورة,متوسط,23,4,1
2060,علاج,9,الجيزة,عاجل,48,5,1
2061,علاج,3,الإسكندرية,عاجل,11,1,0
2062,أكل,8,القاهرة,متوسط,13,4,1
2063,علاج,10,القاهرة,متوسط,41,5,1
2064,علاج,6,القاهرة,منخفض,52,3,1
2065,علاج,1,الجيزة,عاجل,65,1,0
2066,لبس,2,الإسكندرية,متوسط,6,1,0
2067,علاج,9,القاهرة,عاجل,1,5,1
2068,علاج,6,الجيزة,متوسط,60,3,1
2069,أكل,10,المنصورة,عاجل,15,5,1
2070,علاج,2,الإسكندرية,متوسط,76,1,0
2071,علاج,1,بورسعيد,منخفض,48,1,0
2072,علاج,4,طنطا,منخفض,25,2,1
2073,علاج,5,القاهرة,متوسط,37,3,1
2074,علاج,10,أسوان,متوسط,29,5,1
2075,علاج,3,الأقصر,متوسط,57,1,0
2076,علاج,6,أسوان,متوسط,67,3,1
2077,علاج,3,القاهرة,متوسط,50,1,0
2078,علاج,4,طنطا,متوسط,37,2,1
2079,علاج,9,الأقصر,عاجل,66,5,1
2080,علاج,8,أسوان,متوسط,15,4,1
2081,علاج,3,الأقصر,عاجل,60,1,0
2082,لبس,10,طنطا,منخفض,76,5,1
2083,علاج,2,أسوان,عاجل,21,1,0
2084,لبس,6,الجيزة,عاجل,46,3,1
2085,علاج,9,الإسكندرية,عاجل,57,5,1
2086,علاج,10,طنطا,منخفض,52,5,1
2087,لبس,6,أسوان,متوسط,52,3,1
2088,علاج,9,الجيزة,متوسط,55,5,1
2089,علاج,10,القاهرة,عاجل,66,5,1
2090,علاج,9,بورسعيد,منخفض,18,5,1
2091,لبس,1,الجيزة,متوسط,19,1,0
2092,علاج,3,المنصورة,عاجل,19,1,0
2093,لبس,5,الجيزة,عاجل,31,3,1
2094,أكل,4,الإسكندرية,منخفض,72,2,1
2095,علاج,3,أسوان,عاجل,61,1,0
2096,علاج,4,المنصورة,منخفض,49,2,1
2097,علاج,2,طنطا,عاجل,41,1,0
2098,لبس,5,طنطا,منخفض,51,3,1
2099,لبس,8,القاهرة,عاجل,78,4,1
2100,لبس,6,أسوان,منخفض,1,3,1
2101,علاج,2,أسوان,عاجل,64,1,0
2102,علاج,5,طنطا,عاجل,44,3,1
2103,علاج,7,الإسكندرية,متوسط,40,4,1
2104,علاج,1,الأقصر,متوسط,23,1,0
2105,علاج,9,الجيزة,متوسط,11,5,1
2106,علاج,2,طنطا,عاجل,21,1,0
2107,علاج,9,طنطا,منخفض,59,5,1
2108,علاج,7,طنطا,عاجل,39,4,1
2109,علاج,2,المنصورة,منخفض,48,1,0
2110,لبس,9,أسوان,عاجل,23,5,1
2111,علاج,2,طنطا,عاجل,44,1,0
2112,لبس,4,المنصورة,متوسط,7,2,1
2113,أكل,2,المنصورة,متوسط,47,1,0
2114,علاج,6,الأقصر,متوسط,44,3,1
2115,أكل,9,الأقصر,عاجل,38,5,1
2116,أكل,8,أسوان,متوسط,5,4,1
2117,لبس,1,طنطا,عاجل,23,1,0
2118,أكل,3,الإسكندرية,منخفض,64,1,0
2119,لبس,8,بورسعيد,متوسط,68,4,1
2120,أكل,2,أسوان,متوسط,5,1,0
2121,علاج,2,طنطا,منخفض,11,1,0
2122,علاج,5,طنطا,متوسط,3,3,1
2123,لبس,2,طنطا,عاجل,25,1,0
2124,لبس,10,بورسعيد,منخفض,7,5,1
2125,علاج,4,طنطا,متوسط,24,2,1
2126,علاج,1,طنطا,عاجل,37,1,0
2127,علاج,4,القاهرة,متوسط,17,2,1
2128,علاج,10,أسوان,عاجل,29,5,1
2129,علاج,6,أسوان,عاجل,79,3,1
2130,علاج,10,المنصورة,منخفض,54,5,1
2131,لبس,9,طنطا,متوسط,72,5,1
2132,لبس,6,أسوان,متوسط,20,3,1
2133,علاج,4,الإسكندرية,متوسط,50,2,1
2134,أكل,10,الجيزة,منخفض,63,5,1
2135,أكل,4,أسوان,متوسط,38,2,1
2136,علاج,8,القاهرة,عاجل,80,4,1
2137,علاج,6,طنطا,متوسط,3,3,1
2138,علاج,8,بورسعيد,متوسط,69,4,1
2139,علاج,2,الجيزة,متوسط,28,1,0
2140,علاج,5,الإسكندرية,عاجل,52,3,1
2141,لبس,4,طنطا,منخفض,36,2,1
2142,علاج,2,أسوان,منخفض,69,1,0
2143,علاج,7,المنصورة,متوسط,37,4,1
2144,علاج,7,الأقصر,عاجل,69,4,1
2145,علاج,3,الجيزة,متوسط,75,1,0
2146,علاج,7,بورسعيد,منخفض,4,4,1
2147,علاج,10,الجيزة,منخفض,74,5,1
2148,أكل,6,بورسعيد,متوسط,73,3,1
2149,علاج,2,أسوان,عاجل,77,1,0
2150,علاج,9,بورسعيد,عاجل,59,5,1
2151,علاج,3,المنصورة,منخفض,26,1,0
2152,لبس,2,بورسعيد,عاجل,74,1,0
2153,علاج,10,المنصورة,عاجل,23,5,1
2154,علاج,2,أسوان,عاجل,32,1,0
2155,أكل,1,القاهرة,منخفض,53,1,0
2156,علاج,2,طنطا,متوسط,69,1,0
2157,علاج,9,القاهرة,متوسط,62,5,1
2158,لبس,7,القاهرة,متوسط,52,4,1
2159,علاج,8,طنطا,متوسط,14,4,1
2160,علاج,2,الإسكندرية,متوسط,53,1,0
2161,علاج,4,المنصورة,عاجل,34,2,1
2162,علاج,2,بورسعيد,منخفض,63,1,0
2163,لبس,5,المنصورة,متوسط,58,3,1
2164,علاج,5,القاهرة,عاجل,19,3,1
2165,أكل,4,أسوان,منخفض,47,2,1
2166,لبس,3,الأقصر,متوسط,57,1,0
2167,علاج,3,الإسكندرية,منخفض,38,1,0
2168,علاج,4,القاهرة,عاجل,75,2,1
2169,علاج,1,الأقصر,متوسط,66,1,0
2170,علاج,8,الإسكندرية,متوسط,20,4,1
2171,لبس,9,أسوان,متوسط,63,5,1
2172,علاج,8,الإسكندرية,متوسط,49,4,1
2173,أكل,6,بورسعيد,متوسط,27,3,1
2174,لبس,10,الجيزة,منخفض,26,5,1
2175,علاج,10,القاهرة,منخفض,68,5,1
2176,علاج,6,الأقصر,متوسط,13,3,1
2177,أكل,5,الإسكندرية,عاجل,58,3,1
2178,علاج,4,أسوان,منخفض,24,2,1
2179,علاج,4,المنصورة,عاجل,6,2,1
2180,علاج,5,الجيزة,متوسط,25,3,1
2181,علاج,9,الأقصر,عاجل,27,5,1
2182,علاج,10,المنصورة,منخفض,13,5,1
2183,لبس,2,بورسعيد,متوسط,15,1,0
2184,علاج,4,الجيزة,منخفض,76,2,1
2185,علاج,5,أسوان,منخفض,56,3,1
2186,علاج,4,المنصورة,عاجل,33,2,1
2187,لبس,8,الإسكندرية,متوسط,65,4,1
2188,لبس,5,الأقصر,منخفض,32,3,1
2189,علاج,9,الأقصر,متوسط,57,5,1
2190,علاج,1,أسوان,منخفض,61,1,0
2191,علاج,2,طنطا,منخفض,39,1,0
2192,لبس,9,الإسكندرية,عاجل,14,5,1
2193,لبس,9,أسوان,منخفض,68,5,1
2194,علاج,5,بورسعيد,منخفض,20,3,1
2195,علاج,7,الإسكندرية,عاجل,79,4,1
2196,لبس,9,المنصورة,منخفض,77,5,1
2197,لبس,4,الأقصر,متوسط,39,2,1
2198,لبس,6,أسوان,متوسط,41,3,1
2199,علاج,10,طنطا,متوسط,1,5,1
2200,علاج,6,الإسكندرية,متوسط,36,3,1
2201,علاج,4,الأقصر,متوسط,48,2,1
2202,علاج,7,أسوان,منخفض,72,4,1
2203,علاج,10,المنصورة,متوسط,14,5,1
2204,علاج,6,المنصورة,منخفض,76,3,1
2205,علاج,7,المنصورة,عاجل,36,4,1
2206,علاج,1,الأقصر,عاجل,44,1,0
2207,لبس,8,الأقصر,عاجل,61,4,1
2208,أكل,6,طنطا,عاجل,20,3,1
2209,علاج,4,الجيزة,متوسط,32,2,1
2210,علاج,5,الأقصر,منخفض,3,3,1
2211,علاج,6,أسوان,متوسط,28,3,1
2212,علاج,4,المنصورة,متوسط,43,2,1
2213,علاج,5,الأقصر,منخفض,3,3,1
